date,temp,timestep,quality
1950-11-27,2.6,27358,0
1950-11-28,5.3,27359,0
1950-11-29,8.8,27360,0
1950-11-30,5.3,27361,0
1950-12-01,7.4,27362,0
1950-12-02,5.6,27363,0
1950-12-03,2.2,27364,0
1950-12-04,1.2,27365,0
1950-12-05,-0.6,27366,0
1950-12-06,1.1,27367,0
1950-12-07,-1.2,27368,0
1950-12-08,-0.5,27369,0
1950-12-09,0.7,27370,0
1950-12-10,0.0,27371,0
1950-12-11,0.6,27372,0
1950-12-12,1.4,27373,0
1950-12-13,0.2,27374,0
1950-12-14,1.0,27375,0
1950-12-15,0.0,27376,0
1950-12-16,1.1,27377,0
1950-12-17,-1.7,27378,0
1950-12-18,-3.9,27379,0
1950-12-19,-2.1,27380,0
1950-12-20,1.3,27381,0
1950-12-21,-0.4,27382,0
1950-12-22,-0.4,27383,0
1950-12-23,0.4,27384,0
1950-12-24,-2.1,27385,0
1950-12-25,-0.2,27386,0
1950-12-26,0.1,27387,0
1950-12-27,-2.2,27388,0
1950-12-28,-7.0,27389,0
1950-12-29,-9.1,27390,0
1950-12-30,-12.0,27391,0
1950-12-31,-10.0,27392,0
1951-01-01,-4.0,27393,0
1951-01-02,-1.4,27394,0
1951-01-03,-1.2,27395,0
1951-01-04,0.4,27396,0
1951-01-05,2.5,27397,0
1951-01-06,4.4,27398,0
1951-01-07,5.0,27399,0
1951-01-08,3.3,27400,0
1951-01-09,3.8,27401,0
1951-01-10,1.9,27402,0
1951-01-11,5.8,27403,0
1951-01-12,6.7,27404,0
1951-01-13,3.6,27405,0
1951-01-14,4.8,27406,0
1951-01-15,2.9,27407,0
1951-01-16,1.9,27408,0
1951-01-17,1.9,27409,0
1951-01-18,4.5,27410,0
1951-01-19,4.0,27411,0
1951-01-20,3.2,27412,0
1951-01-21,-1.0,27413,0
1951-01-22,-1.1,27414,0
1951-01-23,2.0,27415,0
1951-01-24,-1.8,27416,0
1951-01-25,-5.5,27417,0
1951-01-26,-5.4,27418,0
1951-01-27,0.6,27419,0
1951-01-28,-2.3,27420,0
1951-01-29,0.9,27421,0
1951-01-30,-3.4,27422,0
1951-01-31,-4.3,27423,0
1951-02-01,-1.6,27424,0
1951-02-02,-4.0,27425,0
1951-02-03,-3.2,27426,0
1951-02-04,-0.1,27427,0
1951-02-05,1.6,27428,0
1951-02-06,2.8,27429,0
1951-02-07,4.3,27430,0
1951-02-08,3.6,27431,0
1951-02-09,5.4,27432,0
1951-02-10,4.4,27433,0
1951-02-11,3.9,27434,0
1951-02-12,2.4,27435,0
1951-02-13,1.6,27436,0
1951-02-14,0.7,27437,0
1951-02-15,1.4,27438,0
1951-02-16,0.5,27439,0
1951-02-17,4.1,27440,0
1951-02-18,3.4,27441,0
1951-02-19,4.6,27442,0
1951-02-20,3.5,27443,0
1951-02-21,5.0,27444,0
1951-02-22,2.8,27445,0
1951-02-23,2.6,27446,0
1951-02-24,4.0,27447,0
1951-02-25,4.0,27448,0
1951-02-26,1.1,27449,0
1951-02-27,0.3,27450,0
1951-02-28,-0.2,27451,0
1951-03-01,-0.9,27452,0
1951-03-02,-0.3,27453,0
1951-03-03,-2.6,27454,0
1951-03-04,-2.0,27455,0
1951-03-05,-2.9,27456,0
1951-03-06,-2.0,27457,0
1951-03-07,-0.2,27458,0
1951-03-08,-1.4,27459,0
1951-03-09,-2.0,27460,0
1951-03-10,-2.5,27461,0
1951-03-11,0.2,27462,0
1951-03-12,4.7,27463,0
1951-03-13,7.0,27464,0
1951-03-14,7.6,27465,0
1951-03-15,6.7,27466,0
1951-03-16,4.6,27467,0
1951-03-17,6.0,27468,0
1951-03-18,10.0,27469,0
1951-03-19,5.0,27470,0
1951-03-20,0.6,27471,0
1951-03-21,2.0,27472,0
1951-03-22,3.3,27473,0
1951-03-23,8.2,27474,0
1951-03-24,4.2,27475,0
1951-03-25,2.0,27476,0
1951-03-26,2.3,27477,0
1951-03-27,4.4,27478,0
1951-03-28,2.3,27479,0
1951-03-29,2.4,27480,0
1951-03-30,5.1,27481,0
1951-03-31,5.7,27482,0
1951-04-01,7.4,27483,0
1951-04-02,9.0,27484,0
1951-04-03,7.2,27485,0
1951-04-04,8.5,27486,0
1951-04-05,9.0,27487,0
1951-04-06,9.1,27488,0
1951-04-07,13.0,27489,0
1951-04-08,10.1,27490,0
1951-04-09,10.0,27491,0
1951-04-10,7.1,27492,0
1951-04-11,5.6,27493,0
1951-04-12,5.6,27494,0
1951-04-13,10.3,27495,0
1951-04-14,5.7,27496,0
1951-04-15,5.0,27497,0
1951-04-16,11.2,27498,0
1951-04-17,7.5,27499,0
1951-04-18,9.1,27500,0
1951-04-19,8.4,27501,0
1951-04-20,7.6,27502,0
1951-04-21,5.6,27503,0
1951-04-22,8.0,27504,0
1951-04-23,10.2,27505,0
1951-04-24,13.4,27506,0
1951-04-25,17.3,27507,0
1951-04-26,19.4,27508,0
1951-04-27,14.4,27509,0
1951-04-28,8.8,27510,0
1951-04-29,6.5,27511,0
1951-04-30,7.4,27512,0
1951-05-01,10.9,27513,0
1951-05-02,12.1,27514,0
1951-05-03,14.2,27515,0
1951-05-04,15.1,27516,0
1951-05-05,13.4,27517,0
1951-05-06,10.0,27518,0
1951-05-07,15.3,27519,0
1951-05-08,13.2,27520,0
1951-05-09,13.0,27521,0
1951-05-10,9.6,27522,0
1951-05-11,8.2,27523,0
1951-05-12,12.2,27524,0
1951-05-13,12.6,27525,0
1951-05-14,9.6,27526,0
1951-05-15,9.1,27527,0
1951-05-16,9.6,27528,0
1951-05-17,12.4,27529,0
1951-05-18,15.2,27530,0
1951-05-19,14.2,27531,0
1951-05-20,16.6,27532,0
1951-05-21,16.5,27533,0
1951-05-22,15.0,27534,0
1951-05-23,13.9,27535,0
1951-05-24,14.4,27536,0
1951-05-25,13.5,27537,0
1951-05-26,11.6,27538,0
1951-05-27,16.4,27539,0
1951-05-28,13.5,27540,0
1951-05-29,8.5,27541,0
1951-05-30,10.9,27542,0
1951-05-31,14.5,27543,0
1951-06-01,17.2,27544,0
1951-06-02,19.6,27545,0
1951-06-03,17.8,27546,0
1951-06-04,19.2,27547,0
1951-06-05,18.1,27548,0
1951-06-06,19.8,27549,0
1951-06-07,13.6,27550,0
1951-06-08,13.2,27551,0
1951-06-09,15.0,27552,0
1951-06-10,13.7,27553,0
1951-06-11,16.1,27554,0
1951-06-12,19.8,27555,0
1951-06-13,17.2,27556,0
1951-06-14,20.8,27557,0
1951-06-15,22.1,27558,0
1951-06-16,19.6,27559,0
1951-06-17,21.5,27560,0
1951-06-18,20.5,27561,0
1951-06-19,17.0,27562,0
1951-06-20,18.0,27563,0
1951-06-21,19.1,27564,0
1951-06-22,22.7,27565,0
1951-06-23,23.9,27566,0
1951-06-24,20.3,27567,0
1951-06-25,15.3,27568,0
1951-06-26,17.5,27569,0
1951-06-27,14.2,27570,0
1951-06-28,15.1,27571,0
1951-06-29,14.0,27572,0
1951-06-30,15.2,27573,0
1951-07-01,19.3,27574,0
1951-07-02,20.3,27575,0
1951-07-03,18.4,27576,0
1951-07-04,14.6,27577,0
1951-07-05,14.0,27578,0
1951-07-06,15.6,27579,0
1951-07-07,20.8,27580,0
1951-07-08,23.2,27581,0
1951-07-09,21.2,27582,0
1951-07-10,22.8,27583,0
1951-07-11,26.6,27584,0
1951-07-12,22.6,27585,0
1951-07-13,23.1,27586,0
1951-07-14,20.2,27587,0
1951-07-15,19.6,27588,0
1951-07-16,16.8,27589,0
1951-07-17,18.8,27590,0
1951-07-18,17.8,27591,0
1951-07-19,15.9,27592,0
1951-07-20,16.9,27593,0
1951-07-21,17.0,27594,0
1951-07-22,16.7,27595,0
1951-07-23,20.4,27596,0
1951-07-24,18.2,27597,0
1951-07-25,16.9,27598,0
1951-07-26,18.6,27599,0
1951-07-27,19.8,27600,0
1951-07-28,22.2,27601,0
1951-07-29,21.0,27602,0
1951-07-30,20.4,27603,0
1951-07-31,22.3,27604,0
1951-08-01,25.3,27605,0
1951-08-02,23.6,27606,0
1951-08-03,21.6,27607,0
1951-08-04,21.0,27608,0
1951-08-05,21.5,27609,0
1951-08-06,22.2,27610,0
1951-08-07,22.0,27611,0
1951-08-08,21.7,27612,0
1951-08-09,18.4,27613,0
1951-08-10,17.7,27614,0
1951-08-11,17.3,27615,0
1951-08-12,20.7,27616,0
1951-08-13,18.8,27617,0
1951-08-14,16.0,27618,0
1951-08-15,17.5,27619,0
1951-08-16,17.6,27620,0
1951-08-17,16.4,27621,0
1951-08-18,17.9,27622,0
1951-08-19,20.3,27623,0
1951-08-20,20.1,27624,0
1951-08-21,20.1,27625,0
1951-08-22,17.4,27626,0
1951-08-23,17.3,27627,0
1951-08-24,19.6,27628,0
1951-08-25,20.6,27629,0
1951-08-26,22.6,27630,0
1951-08-27,20.3,27631,0
1951-08-28,18.9,27632,0
1951-08-29,24.1,27633,0
1951-08-30,25.4,27634,0
1951-08-31,20.7,27635,0
1951-09-01,16.0,27636,0
1951-09-02,16.4,27637,0
1951-09-03,16.5,27638,0
1951-09-04,17.5,27639,0
1951-09-05,20.7,27640,0
1951-09-06,23.6,27641,0
1951-09-07,23.0,27642,0
1951-09-08,19.7,27643,0
1951-09-09,18.1,27644,0
1951-09-10,17.3,27645,0
1951-09-11,19.0,27646,0
1951-09-12,22.0,27647,0
1951-09-13,24.2,27648,0
1951-09-14,16.0,27649,0
1951-09-15,15.7,27650,0
1951-09-16,15.8,27651,0
1951-09-17,13.1,27652,0
1951-09-18,12.4,27653,0
1951-09-19,11.1,27654,0
1951-09-20,10.8,27655,0
1951-09-21,10.5,27656,0
1951-09-22,11.9,27657,0
1951-09-23,13.4,27658,0
1951-09-24,12.9,27659,0
1951-09-25,13.9,27660,0
1951-09-26,15.8,27661,0
1951-09-27,15.1,27662,0
1951-09-28,14.8,27663,0
1951-09-29,14.3,27664,0
1951-09-30,14.9,27665,0
1951-10-01,13.6,27666,0
1951-10-02,12.2,27667,0
1951-10-03,12.6,27668,0
1951-10-04,12.3,27669,0
1951-10-05,11.2,27670,0
1951-10-06,7.9,27671,0
1951-10-07,6.8,27672,0
1951-10-08,7.6,27673,0
1951-10-09,7.8,27674,0
1951-10-10,8.4,27675,0
1951-10-11,8.9,27676,0
1951-10-12,10.4,27677,0
1951-10-13,9.2,27678,0
1951-10-14,10.7,27679,0
1951-10-15,8.4,27680,0
1951-10-16,7.6,27681,0
1951-10-17,8.7,27682,0
1951-10-18,8.4,27683,0
1951-10-19,8.4,27684,0
1951-10-20,5.2,27685,0
1951-10-21,9.1,27686,0
1951-10-22,10.8,27687,0
1951-10-23,8.3,27688,0
1951-10-24,8.6,27689,0
1951-10-25,9.6,27690,0
1951-10-26,8.4,27691,0
1951-10-27,7.3,27692,0
1951-10-28,5.7,27693,0
1951-10-29,6.4,27694,0
1951-10-30,7.7,27695,0
1951-10-31,10.0,27696,0
1951-11-01,8.6,27697,0
1951-11-02,8.4,27698,0
1951-11-03,7.0,27699,0
1951-11-04,5.6,27700,0
1951-11-05,4.9,27701,0
1951-11-06,6.6,27702,0
1951-11-07,6.0,27703,0
1951-11-08,8.1,27704,0
1951-11-09,9.4,27705,0
1951-11-10,8.9,27706,0
1951-11-11,9.8,27707,0
1951-11-12,8.8,27708,0
1951-11-13,7.8,27709,0
1951-11-14,6.8,27710,0
1951-11-15,5.5,27711,0
1951-11-16,8.5,27712,0
1951-11-17,8.2,27713,0
1951-11-18,7.5,27714,0
1951-11-19,8.4,27715,0
1951-11-20,6.7,27716,0
1951-11-21,9.4,27717,0
1951-11-22,6.9,27718,0
1951-11-23,6.5,27719,0
1951-11-24,8.4,27720,0
1951-11-25,8.1,27721,0
1951-11-26,3.8,27722,0
1951-11-27,6.5,27723,0
1951-11-28,6.1,27724,0
1951-11-29,5.4,27725,0
1951-11-30,9.6,27726,0
1951-12-01,7.6,27727,0
1951-12-02,4.6,27728,0
1951-12-03,3.5,27729,0
1951-12-04,6.8,27730,0
1951-12-05,9.8,27731,0
1951-12-06,7.0,27732,0
1951-12-07,4.7,27733,0
1951-12-08,4.3,27734,0
1951-12-09,6.4,27735,0
1951-12-10,4.2,27736,0
1951-12-11,1.4,27737,0
1951-12-12,1.4,27738,0
1951-12-13,3.3,27739,0
1951-12-14,0.2,27740,0
1951-12-15,1.6,27741,0
1951-12-16,6.0,27742,0
1951-12-17,4.0,27743,0
1951-12-18,5.3,27744,0
1951-12-19,5.2,27745,0
1951-12-20,2.5,27746,0
1951-12-21,5.0,27747,0
1951-12-22,4.5,27748,0
1951-12-23,2.0,27749,0
1951-12-24,2.3,27750,0
1951-12-25,4.7,27751,0
1951-12-26,5.8,27752,0
1951-12-27,2.6,27753,0
1951-12-28,3.5,27754,0
1951-12-29,0.8,27755,0
1951-12-30,2.0,27756,0
1951-12-31,3.4,27757,0
1952-01-01,1.2,27758,0
1952-01-02,4.9,27759,0
1952-01-03,2.7,27760,0
1952-01-04,2.4,27761,0
1952-01-05,2.0,27762,0
1952-01-06,0.5,27763,0
1952-01-07,4.7,27764,0
1952-01-08,5.2,27765,0
1952-01-09,3.6,27766,0
1952-01-10,2.0,27767,0
1952-01-11,4.0,27768,0
1952-01-12,1.6,27769,0
1952-01-13,0.5,27770,0
1952-01-14,3.1,27771,0
1952-01-15,5.8,27772,0
1952-01-16,3.6,27773,0
1952-01-17,3.2,27774,0
1952-01-18,1.3,27775,0
1952-01-19,1.0,27776,0
1952-01-20,0.6,27777,0
1952-01-21,1.4,27778,0
1952-01-22,-3.0,27779,0
1952-01-23,-2.9,27780,0
1952-01-24,-1.3,27781,0
1952-01-25,-1.2,27782,0
1952-01-26,-2.5,27783,0
1952-01-27,-2.2,27784,0
1952-01-28,-0.6,27785,0
1952-01-29,-1.3,27786,0
1952-01-30,1.4,27787,0
1952-01-31,0.3,27788,0
1952-02-01,1.8,27789,0
1952-02-02,0.9,27790,0
1952-02-03,1.6,27791,0
1952-02-04,1.6,27792,0
1952-02-05,1.0,27793,0
1952-02-06,0.6,27794,0
1952-02-07,3.0,27795,0
1952-02-08,2.1,27796,0
1952-02-09,-0.3,27797,0
1952-02-10,0.0,27798,0
1952-02-11,-0.4,27799,0
1952-02-12,-2.1,27800,0
1952-02-13,-3.4,27801,0
1952-02-14,-2.5,27802,0
1952-02-15,-2.4,27803,0
1952-02-16,-2.5,27804,0
1952-02-17,-0.4,27805,0
1952-02-18,-0.9,27806,0
1952-02-19,0.8,27807,0
1952-02-20,2.3,27808,0
1952-02-21,5.4,27809,0
1952-02-22,6.1,27810,0
1952-02-23,5.7,27811,0
1952-02-24,6.7,27812,0
1952-02-25,7.4,27813,0
1952-02-26,2.9,27814,0
1952-02-27,4.3,27815,0
1952-02-28,3.2,27816,0
1952-02-29,2.6,27817,0
1952-03-01,2.3,27818,0
1952-03-02,2.0,27819,0
1952-03-03,8.6,27820,0
1952-03-04,3.0,27821,0
1952-03-05,-1.0,27822,0
1952-03-06,-1.3,27823,0
1952-03-07,-3.9,27824,0
1952-03-08,-1.6,27825,0
1952-03-09,2.4,27826,0
1952-03-10,2.7,27827,0
1952-03-11,3.6,27828,0
1952-03-12,3.9,27829,0
1952-03-13,1.0,27830,0
1952-03-14,-0.1,27831,0
1952-03-15,2.0,27832,0
1952-03-16,4.0,27833,0
1952-03-17,4.7,27834,0
1952-03-18,3.2,27835,0
1952-03-19,1.2,27836,0
1952-03-20,1.0,27837,0
1952-03-21,1.2,27838,0
1952-03-22,0.2,27839,0
1952-03-23,1.2,27840,0
1952-03-24,5.1,27841,0
1952-03-25,4.4,27842,0
1952-03-26,-0.4,27843,0
1952-03-27,-1.1,27844,0
1952-03-28,-0.4,27845,0
1952-03-29,-1.2,27846,0
1952-03-30,-1.5,27847,0
1952-03-31,2.6,27848,0
1952-04-01,0.0,27849,0
1952-04-02,1.9,27850,0
1952-04-03,3.4,27851,0
1952-04-04,6.5,27852,0
1952-04-05,7.6,27853,0
1952-04-06,7.9,27854,0
1952-04-07,11.0,27855,0
1952-04-08,12.1,27856,0
1952-04-09,12.9,27857,0
1952-04-10,11.2,27858,0
1952-04-11,15.8,27859,0
1952-04-12,17.8,27860,0
1952-04-13,18.4,27861,0
1952-04-14,18.6,27862,0
1952-04-15,19.0,27863,0
1952-04-16,16.0,27864,0
1952-04-17,12.9,27865,0
1952-04-18,15.5,27866,0
1952-04-19,16.4,27867,0
1952-04-20,16.2,27868,0
1952-04-21,15.3,27869,0
1952-04-22,15.0,27870,0
1952-04-23,15.0,27871,0
1952-04-24,12.9,27872,0
1952-04-25,12.2,27873,0
1952-04-26,10.5,27874,0
1952-04-27,9.8,27875,0
1952-04-28,11.4,27876,0
1952-04-29,12.1,27877,0
1952-04-30,16.4,27878,0
1952-05-01,15.6,27879,0
1952-05-02,11.1,27880,0
1952-05-03,13.7,27881,0
1952-05-04,18.0,27882,0
1952-05-05,14.4,27883,0
1952-05-06,17.2,27884,0
1952-05-07,16.6,27885,0
1952-05-08,15.9,27886,0
1952-05-09,17.5,27887,0
1952-05-10,15.4,27888,0
1952-05-11,17.4,27889,0
1952-05-12,13.8,27890,0
1952-05-13,11.8,27891,0
1952-05-14,12.2,27892,0
1952-05-15,13.6,27893,0
1952-05-16,9.6,27894,0
1952-05-17,9.4,27895,0
1952-05-18,13.0,27896,0
1952-05-19,7.9,27897,0
1952-05-20,6.4,27898,0
1952-05-21,10.6,27899,0
1952-05-22,13.2,27900,0
1952-05-23,14.9,27901,0
1952-05-24,13.2,27902,0
1952-05-25,11.5,27903,0
1952-05-26,12.6,27904,0
1952-05-27,11.0,27905,0
1952-05-28,11.9,27906,0
1952-05-29,12.3,27907,0
1952-05-30,12.0,27908,0
1952-05-31,17.9,27909,0
1952-06-01,18.6,27910,0
1952-06-02,20.4,27911,0
1952-06-03,16.9,27912,0
1952-06-04,13.7,27913,0
1952-06-05,17.6,27914,0
1952-06-06,18.4,27915,0
1952-06-07,15.6,27916,0
1952-06-08,13.7,27917,0
1952-06-09,12.8,27918,0
1952-06-10,12.9,27919,0
1952-06-11,12.8,27920,0
1952-06-12,13.0,27921,0
1952-06-13,20.1,27922,0
1952-06-14,17.3,27923,0
1952-06-15,15.0,27924,0
1952-06-16,13.2,27925,0
1952-06-17,18.5,27926,0
1952-06-18,20.9,27927,0
1952-06-19,17.3,27928,0
1952-06-20,17.0,27929,0
1952-06-21,15.5,27930,0
1952-06-22,14.9,27931,0
1952-06-23,14.1,27932,0
1952-06-24,12.9,27933,0
1952-06-25,13.0,27934,0
1952-06-26,14.5,27935,0
1952-06-27,17.8,27936,0
1952-06-28,20.2,27937,0
1952-06-29,22.8,27938,0
1952-06-30,24.6,27939,0
1952-07-01,23.3,27940,0
1952-07-02,27.8,27941,0
1952-07-03,24.2,27942,0
1952-07-04,22.2,27943,0
1952-07-05,21.8,27944,0
1952-07-06,20.4,27945,0
1952-07-07,21.2,27946,0
1952-07-08,22.8,27947,0
1952-07-09,23.9,27948,0
1952-07-10,21.0,27949,0
1952-07-11,24.0,27950,0
1952-07-12,17.8,27951,0
1952-07-13,20.1,27952,0
1952-07-14,20.1,27953,0
1952-07-15,16.7,27954,0
1952-07-16,16.7,27955,0
1952-07-17,16.8,27956,0
1952-07-18,15.5,27957,0
1952-07-19,14.6,27958,0
1952-07-20,17.8,27959,0
1952-07-21,16.4,27960,0
1952-07-22,20.9,27961,0
1952-07-23,16.0,27962,0
1952-07-24,15.5,27963,0
1952-07-25,14.9,27964,0
1952-07-26,15.7,27965,0
1952-07-27,18.5,27966,0
1952-07-28,15.8,27967,0
1952-07-29,16.9,27968,0
1952-07-30,17.1,27969,0
1952-07-31,20.0,27970,0
1952-08-01,22.4,27971,0
1952-08-02,24.2,27972,0
1952-08-03,21.7,27973,0
1952-08-04,20.6,27974,0
1952-08-05,24.2,27975,0
1952-08-06,24.6,27976,0
1952-08-07,22.2,27977,0
1952-08-08,20.9,27978,0
1952-08-09,22.0,27979,0
1952-08-10,20.6,27980,0
1952-08-11,21.1,27981,0
1952-08-12,25.6,27982,0
1952-08-13,25.0,27983,0
1952-08-14,19.8,27984,0
1952-08-15,21.6,27985,0
1952-08-16,21.2,27986,0
1952-08-17,17.2,27987,0
1952-08-18,17.4,27988,0
1952-08-19,16.6,27989,0
1952-08-20,17.4,27990,0
1952-08-21,16.7,27991,0
1952-08-22,14.5,27992,0
1952-08-23,14.8,27993,0
1952-08-24,16.4,27994,0
1952-08-25,18.1,27995,0
1952-08-26,16.8,27996,0
1952-08-27,17.8,27997,0
1952-08-28,17.1,27998,0
1952-08-29,15.6,27999,0
1952-08-30,18.6,28000,0
1952-08-31,20.6,28001,0
1952-09-01,18.9,28002,0
1952-09-02,17.0,28003,0
1952-09-03,13.3,28004,0
1952-09-04,13.2,28005,0
1952-09-05,12.4,28006,0
1952-09-06,11.8,28007,0
1952-09-07,13.0,28008,0
1952-09-08,12.2,28009,0
1952-09-09,12.7,28010,0
1952-09-10,12.0,28011,0
1952-09-11,12.7,28012,0
1952-09-12,12.4,28013,0
1952-09-13,11.8,28014,0
1952-09-14,12.1,28015,0
1952-09-15,11.9,28016,0
1952-09-16,10.4,28017,0
1952-09-17,13.4,28018,0
1952-09-18,11.5,28019,0
1952-09-19,8.9,28020,0
1952-09-20,8.9,28021,0
1952-09-21,11.2,28022,0
1952-09-22,10.2,28023,0
1952-09-23,12.2,28024,0
1952-09-24,15.4,28025,0
1952-09-25,13.7,28026,0
1952-09-26,11.8,28027,0
1952-09-27,12.8,28028,0
1952-09-28,10.4,28029,0
1952-09-29,9.3,28030,0
1952-09-30,11.6,28031,0
1952-10-01,14.0,28032,0
1952-10-02,11.2,28033,0
1952-10-03,8.6,28034,0
1952-10-04,9.6,28035,0
1952-10-05,7.4,28036,0
1952-10-06,9.2,28037,0
1952-10-07,9.6,28038,0
1952-10-08,7.6,28039,0
1952-10-09,9.8,28040,0
1952-10-10,8.6,28041,0
1952-10-11,6.2,28042,0
1952-10-12,4.7,28043,0
1952-10-13,5.0,28044,0
1952-10-14,6.7,28045,0
1952-10-15,5.8,28046,0
1952-10-16,5.0,28047,0
1952-10-17,6.5,28048,0
1952-10-18,5.5,28049,0
1952-10-19,4.8,28050,0
1952-10-20,4.4,28051,0
1952-10-21,4.4,28052,0
1952-10-22,4.8,28053,0
1952-10-23,5.2,28054,0
1952-10-24,10.0,28055,0
1952-10-25,10.1,28056,0
1952-10-26,10.6,28057,0
1952-10-27,8.6,28058,0
1952-10-28,11.2,28059,0
1952-10-29,13.1,28060,0
1952-10-30,9.9,28061,0
1952-10-31,7.9,28062,0
1952-11-01,6.6,28063,0
1952-11-02,6.8,28064,0
1952-11-03,5.5,28065,0
1952-11-04,5.8,28066,0
1952-11-05,7.6,28067,0
1952-11-06,6.9,28068,0
1952-11-07,4.4,28069,0
1952-11-08,1.6,28070,0
1952-11-09,1.5,28071,0
1952-11-10,4.9,28072,0
1952-11-11,3.0,28073,0
1952-11-12,2.2,28074,0
1952-11-13,1.7,28075,0
1952-11-14,0.8,28076,0
1952-11-15,0.9,28077,0
1952-11-16,-0.4,28078,0
1952-11-17,-1.6,28079,0
1952-11-18,1.0,28080,0
1952-11-19,4.2,28081,0
1952-11-20,3.8,28082,0
1952-11-21,3.0,28083,0
1952-11-22,1.1,28084,0
1952-11-23,2.6,28085,0
1952-11-24,1.1,28086,0
1952-11-25,0.4,28087,0
1952-11-26,-0.2,28088,0
1952-11-27,-1.7,28089,0
1952-11-28,-0.6,28090,0
1952-11-29,-4.4,28091,0
1952-11-30,-3.5,28092,0
1952-12-01,-3.6,28093,0
1952-12-02,-5.7,28094,0
1952-12-03,-1.4,28095,0
1952-12-04,-1.6,28096,0
1952-12-05,-0.2,28097,0
1952-12-06,-1.0,28098,0
1952-12-07,-1.5,28099,0
1952-12-08,-0.3,28100,0
1952-12-09,-0.8,28101,0
1952-12-10,-3.8,28102,0
1952-12-11,-1.9,28103,0
1952-12-12,2.9,28104,0
1952-12-13,1.6,28105,0
1952-12-14,1.3,28106,0
1952-12-15,-0.2,28107,0
1952-12-16,0.0,28108,0
1952-12-17,-1.0,28109,0
1952-12-18,-0.7,28110,0
1952-12-19,-3.6,28111,0
1952-12-20,0.2,28112,0
1952-12-21,2.6,28113,0
1952-12-22,1.2,28114,0
1952-12-23,0.9,28115,0
1952-12-24,3.6,28116,0
1952-12-25,5.1,28117,0
1952-12-26,1.2,28118,0
1952-12-27,0.2,28119,0
1952-12-28,1.0,28120,0
1952-12-29,1.0,28121,0
1952-12-30,-0.8,28122,0
1952-12-31,-0.8,28123,0
1953-01-01,-0.4,28124,0
1953-01-02,-0.3,28125,0
1953-01-03,0.8,28126,0
1953-01-04,1.1,28127,0
1953-01-05,-1.9,28128,0
1953-01-06,-3.5,28129,0
1953-01-07,-0.3,28130,0
1953-01-08,0.2,28131,0
1953-01-09,-1.4,28132,0
1953-01-10,0.7,28133,0
1953-01-11,-0.4,28134,0
1953-01-12,1.4,28135,0
1953-01-13,-2.2,28136,0
1953-01-14,-4.0,28137,0
1953-01-15,-5.7,28138,0
1953-01-16,1.2,28139,0
1953-01-17,1.8,28140,0
1953-01-18,1.6,28141,0
1953-01-19,0.9,28142,0
1953-01-20,-1.5,28143,0
1953-01-21,2.3,28144,0
1953-01-22,2.1,28145,0
1953-01-23,0.8,28146,0
1953-01-24,2.6,28147,0
1953-01-25,0.7,28148,0
1953-01-26,-2.1,28149,0
1953-01-27,1.6,28150,0
1953-01-28,8.4,28151,0
1953-01-29,8.0,28152,0
1953-01-30,7.3,28153,0
1953-01-31,5.2,28154,0
1953-02-01,1.4,28155,0
1953-02-02,2.6,28156,0
1953-02-03,1.1,28157,0
1953-02-04,-1.0,28158,0
1953-02-05,-1.7,28159,0
1953-02-06,-4.1,28160,0
1953-02-07,-7.0,28161,0
1953-02-08,-11.0,28162,0
1953-02-09,-8.7,28163,0
1953-02-10,0.3,28164,0
1953-02-11,0.2,28165,0
1953-02-12,-2.3,28166,0
1953-02-13,-2.0,28167,0
1953-02-14,-2.5,28168,0
1953-02-15,-1.6,28169,0
1953-02-16,-2.1,28170,0
1953-02-17,0.0,28171,0
1953-02-18,2.1,28172,0
1953-02-19,4.9,28173,0
1953-02-20,6.4,28174,0
1953-02-21,8.4,28175,0
1953-02-22,8.6,28176,0
1953-02-23,7.2,28177,0
1953-02-24,5.8,28178,0
1953-02-25,5.9,28179,0
1953-02-26,6.8,28180,0
1953-02-27,8.1,28181,0
1953-02-28,4.7,28182,0
1953-03-01,1.8,28183,0
1953-03-02,2.6,28184,0
1953-03-03,2.3,28185,0
1953-03-04,3.8,28186,0
1953-03-05,4.1,28187,0
1953-03-06,4.2,28188,0
1953-03-07,2.7,28189,0
1953-03-08,2.7,28190,0
1953-03-09,3.0,28191,0
1953-03-10,3.4,28192,0
1953-03-11,3.5,28193,0
1953-03-12,1.7,28194,0
1953-03-13,3.4,28195,0
1953-03-14,0.4,28196,0
1953-03-15,4.1,28197,0
1953-03-16,7.0,28198,0
1953-03-17,8.2,28199,0
1953-03-18,8.3,28200,0
1953-03-19,8.4,28201,0
1953-03-20,9.9,28202,0
1953-03-21,9.2,28203,0
1953-03-22,10.2,28204,0
1953-03-23,11.6,28205,0
1953-03-24,10.8,28206,0
1953-03-25,12.5,28207,0
1953-03-26,12.9,28208,0
1953-03-27,5.4,28209,0
1953-03-28,7.0,28210,0
1953-03-29,13.1,28211,0
1953-03-30,16.1,28212,0
1953-03-31,7.8,28213,0
1953-04-01,8.4,28214,0
1953-04-02,12.6,28215,0
1953-04-03,16.4,28216,0
1953-04-04,18.0,28217,0
1953-04-05,9.2,28218,0
1953-04-06,9.4,28219,0
1953-04-07,7.6,28220,0
1953-04-08,7.3,28221,0
1953-04-09,8.0,28222,0
1953-04-10,6.8,28223,0
1953-04-11,7.9,28224,0
